Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
0.214,2.12e-05,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390.0,-2.522878745,0.003,4.766495177,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.6,5.99273862,-0.39829863,0.037337328,-2.048432769,0.0,-4.673664139071248
0.45,9.61e-06,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390.0,-2.522878745,0.003,4.766495177,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.6,5.99273862,-0.39829863,0.037337328,-2.048432769,0.0,-5.017276612331455
0.0571,9.08e-05,1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390.0,-2.522878745,0.003,8.334453751,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.6,5.99273862,-0.39829863,0.037337328,-2.048432769,0.0,-4.041914151478915
0.0001,38780.0,2,2.776,1.127,0.077,4.0,37.0,3,7.0,-2.0,-0.096910013,0.01,0.8,0.0,0.0,0.698970004,5.0,7.806179974,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,4.588607804742686
0.0001,34537.0,2,2.7192,1.1526,0.8835,4.0,37.0,3,7.0,-2.0,-0.096910013,0.01,0.8,0.0,0.0,0.698970004,5.0,8.096910013,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,4.53828461059014
0.0002,59885.0,1,2.776,1.127,0.077,4.0,37.0,3,7.0,-2.0,-0.096910013,0.01,0.8,2.698970004,500.0,0.698970004,5.0,7.806179974,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,4.777318053891376
0.0283,28773.0,1,2.776,1.127,0.077,4.0,37.0,3,7.0,1.0,2.0,10.0,100.0,1.204119983,16.0,0.698970004,5.0,7.806179974,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,4.458985145711013
0.0132,29250.0,1,2.7656,1.1732,0.8835,4.0,37.0,3,7.0,1.0,2.0,10.0,100.0,1.204119983,16.0,0.698970004,5.0,8.096910013,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,4.4661258704182
0.362,6.06e-05,2,2.632,0.781,-0.056,4.0,25.0,3,0.0,-0.886056648,0.602059991,0.13,4.0,0.0,0.0,-0.224987747,0.76,8.096910013,40000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,42.8,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.217527375833714
0.175,3.76e-05,1,2.39,1.075,0.085,3.0,35.0,3,6.0,-0.698970004,-0.096910013,0.2,0.8,2.0,100.0,-1.522878745,0.03,6.903089987,288.37,0.2,387.518,12.84164325,6.606881965,3.199741642,17.73884165,0.0,0.0,-4.484381926,4.899909731,0.0,20.01325001,-0.725519272,32.2280429,0.0,226.0,52.0,40.5,95.1,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.424812155072339
16.54,0.0008745,1,2.28,1.35,0.6,4.2,41.0,3,7.0,-0.301029996,1.602059991,0.5,40.0,0.495424251,25.88,-0.640509927,0.2456,5.096910013,28500.0,0.2,320.294,6.9237372,26.93044343,6.283009259,9.767179562,3.69e-07,0.347222222,-1.417962963,6.9237372,0.43287037,5.57310453,-0.5050473,13.21376393,23.67036996,0.0,40.5,52.0,6.5,6.0,-0.254557431,-0.254557431,-2.133673375,0.0,-3.058240186185305
0.026,9.6e-05,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,0.1,0.3,2.0,100.0,-0.985036712,0.1848,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,-2.230982347,0.0,-4.017728766960432
0.0056,3.2e-05,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,0.1,0.3,2.0,100.0,-0.985036712,0.1848,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,-2.230982347,0.0,-4.494850021680094
0.0021,1.6e-05,1,2.558,1.222,1.445,4.5,37.0,1,5.8,-1.0,-0.522878745,0.1,0.3,2.0,100.0,-0.923394996,0.191,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0.0,0.0,-1.417962963,0.0,0.0,0.0,-1.0,4.483030858,11.51832974,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,-2.230982347,0.0,-4.795880017344075
0.026,3.12e-05,1,2.336,1.096,1.445,4.5,37.0,1,7.0,-1.0,-0.522878745,0.1,0.3,2.0,100.0,-0.691564428,0.2456,3.096910013,70000.0,1.0,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18e-07,0.0,-4.31210034,6.076020107,0.78,0.0,-1.0,10.04648235,47.92618519,226.0,52.0,40.5,63.3,5.99273862,-0.39829863,0.037337328,0.0,247.0,-4.505845405981558
0.251,3.6e-06,1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,0.2,1.0,2.0,100.0,-0.735934178,0.2056,3.096910013,70000.0,1.0,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18e-07,0.0,-4.31210034,6.076020107,0.78,0.0,-1.0,10.04648235,47.92618519,0.0,883.0,40.5,63.3,11.3319983,-0.744035145,0.211204803,0.0,247.0,-5.443697499232713
0.184,1.71e-05,1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,0.2,1.0,2.0,100.0,-0.735934178,0.2056,3.096910013,100000.0,1.0,702.256,24.99368346,61.4795111,12.32227432,29.60216084,-2.82e-07,0.0,-1.417962963,0.0,0.0,0.0,-1.0,22.05557453,36.82824132,0.0,883.0,40.5,63.3,11.3319983,-0.744035145,0.211204803,-2.258365455,91.0,-4.767003889607846
2.41,0.00013,1,2.953,0.902,0.026,6.5,37.0,1,3.0,-0.301029996,1.0,0.5,10.0,0.0,1.0,-0.784163751,1.092,8.505149978,0.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.6,6.0,-0.254557431,-0.254557431,-2.205048427,177.0,-3.886056647693163
1.09,4.27e-05,1,2.41,1.43,1.445,5.5,39.4,3,6.0,-0.698970004,0.0,0.2,1.0,-0.602059991,0.25,-1.0,0.1,1.193820026,153.18,1.0,153.181,30.66176366,0.0,0.54584845,3.253808597,2.864712197,0.087083333,-0.091878307,6.066367068,6.237682351,0.0,-0.504259893,5.563451492,23.7625527,0.0,40.5,52.0,-1.0,6.0,-0.254557431,-0.254557431,-2.000379653,119.0,-4.369572124974976
0.48,0.00079,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,2000.0,-1.384163751,0.076,3.493058567,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.1023729087095586
9.0,0.0061,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,2000.0,-1.123957752,0.114,3.311411163,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-2.214670164989233
13.0,0.15,1,2.28,1.35,1.2,4.0,27.6,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,2000.0,-1.123957752,0.114,3.519558805,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-0.8239087409443188
6.05,0.00018,1,2.488,1.157,-0.632,4.5,37.0,3,6.6,1.0,2.301029996,10.0,200.0,-0.096910013,0.8,-2.0,0.01,6.0,192.12,0.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,-1.7,6.0,-0.254557431,-0.254557431,-2.178395123,0.0,-3.744727494896694
8.14,0.00013,1,2.584,1.287,-0.56,4.5,37.0,3,6.6,1.0,2.301029996,10.0,200.0,-0.096910013,0.8,-2.0,0.01,4.988273495,192.12,0.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,-1.7,6.0,-0.254557431,-0.254557431,-2.178395123,0.0,-3.886056647693163
4.41,0.00018,1,2.667,1.177,-0.29,4.5,37.0,3,6.6,1.0,2.301029996,10.0,200.0,-0.096910013,0.8,-2.0,0.01,2.096910013,192.12,0.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.744727494896694
12.53,0.00101,1,2.684,1.07,-0.472,4.5,37.0,3,7.0,1.0,2.301029996,10.0,200.0,-0.096910013,0.8,-2.0,0.01,8.898132558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.9956786262173574
2.448,0.0004483,1,2.636,0.778,0.068,4.5,25.0,1,3.0,-1.301029996,-0.045757491,0.05,0.9,-0.27572413,0.53,0.0,1.0,5.255272505,1300000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.348431261134208
0.199,0.0004251,1,2.636,0.778,0.068,4.5,25.0,1,3.0,-1.301029996,-0.096910013,0.05,0.8,-0.096910013,0.8,0.0,1.0,5.255272505,1300000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.371508895032877
0.153,2.94e-05,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,0.01,1.0,2.84509804,700.0,-1.204119983,0.0625,4.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.531652669587842
0.214,2.74e-05,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,0.01,1.0,2.84509804,700.0,-1.204119983,0.0625,4.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.562249437179612
0.236,2.65e-05,1,2.796,1.07,-0.014,3.5,34.6,3,5.0,-2.0,0.0,0.01,1.0,2.84509804,700.0,-1.204119983,0.0625,4.55554182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.576754126063192
1.28,0.00465,1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,0.2,-1.698970004,0.02,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.332547047110046
3.425,0.007783333,1,2.923,1.094,-0.071,7.4,25.0,2,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,0.2,-1.698970004,0.02,6.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.1088343884168674
1.671,0.0072,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,0.2,-1.698970004,0.02,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.1426675035687315
1.958,0.010033333,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,0.2,-1.698970004,0.02,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-1.9985547735542075
0.0444,0.00321,1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,2.0,-1.698970004,0.02,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.493494967595128
0.0573,0.003883333,1,2.923,1.094,-0.071,7.4,25.0,2,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,2.0,-1.698970004,0.02,6.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.4107953666361226
0.0925,0.005666667,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,2.0,-1.698970004,0.02,12.43838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.246672307794655
0.143,0.002383333,1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,-0.397940009,0.01,0.4,0.301029996,2.0,-1.698970004,0.02,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.622815273659073
0.018,6.45e-05,2,2.618,1.2196,0.2746,3.5,25.0,1,5.0,-2.0,-1.15490196,0.01,0.07,0.0,0.0,-1.0,0.1,4.602059991,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,64.4,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.1904402853647325
0.0003,2.7,1,2.75,1.32,0.1837,3.6,37.0,3,7.0,-2.0,-0.096910013,0.01,0.8,2.698970004,500.0,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,0.4313637641589873
1.281,85.9,1,2.75,1.32,0.22,3.6,37.0,3,7.0,1.0,2.0,10.0,100.0,1.204119983,16.0,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,1.9339931638312424
0.0012,25.1,1,2.7828,1.1314,0.1837,3.6,37.0,3,6.2,-2.0,-0.096910013,0.01,0.8,2.698970004,500.0,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,1.3996737214810382
0.03,12.3,1,2.7452,1.1792,0.22,3.6,37.0,3,7.0,1.0,2.0,10.0,100.0,1.204119983,16.0,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,1.089905111439398
0.81,0.000276,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-1.384163751,0.076,2.735070476,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.5590909179347823
0.66,0.000386,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-1.384163751,0.076,2.428679144,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.413412695328245
0.71,0.000512,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-1.384163751,0.076,1.900405367,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.290730039024169
0.73,0.00033,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-1.384163751,0.076,2.58996858,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.4814860601221125
0.52,0.00024,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-0.619382002,0.862,2.476278353,10000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.619788758288394
0.81,0.0003,1,2.28,1.35,1.2,4.0,22.0,3,7.0,-1.301029996,-0.22184875,0.05,0.6,3.301029996,2000.0,-1.275350142,0.1247,2.747781635,360000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-3.5228787452803374
0.1646,0.0006354,1,2.774,1.059,0.163,5.0,40.0,3,7.0,-2.0,-1.0,0.01,0.1,1.397940009,25.0,-0.522878745,0.3,3.0,812.414,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.196952789508871
0.59,6.83e-05,1,2.774,1.059,0.163,5.0,40.0,3,7.0,1.0,2.0,10.0,100.0,-1.0,0.1,-0.522878745,0.3,3.0,61.676,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-4.165579296318468
0.51,1.03e-05,1,2.75,1.32,0.9398,3.0,50.0,3,5.8,-0.397940009,0.77815125,0.4,6.0,2.0,100.0,-0.578396073,0.264,4.193820026,766.344,1.0,509.429,30.33183534,26.55196371,1.132567568,11.35766101,2.72e-06,0.0,-5.2979345,18.19910121,-0.661087884,12.30996141,-0.744019421,19.05647134,48.53093655,226.0,52.0,40.5,10.19226886,5.99273862,-0.39829863,0.037337328,0.0,863.0,-4.987162775294828
5.3,9.6e-06,1,2.75,1.32,-0.3602,3.0,50.0,3,6.4,1.0,2.397940009,10.0,250.0,0.602059991,4.0,-0.578396073,0.264,4.193820026,934.522,1.0,509.429,30.33183534,26.55196371,1.132567568,11.35766101,2.72e-06,0.0,-5.2979345,18.19910121,-0.661087884,12.30996141,-0.744019421,19.05647134,48.53093655,0.0,40.5,52.0,10.19226904,6.0,-0.254557431,-0.254557431,0.0,863.0,-5.017728766960432
1.3,9.8e-05,1,2.75,1.32,0.5026,4.0,48.0,3,7.0,2.0,2.698970004,100.0,500.0,2.389166084,245.0,0.301029996,2.0,3.903089987,10000.0,1.0,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,226.0,52.0,40.5,-7.2,5.99273862,-0.39829863,0.037337328,-2.424394295,625.0,-4.008773924307505
0.5,0.000116,1,2.75,1.32,0.5026,4.0,48.0,3,7.0,2.0,2.698970004,100.0,500.0,2.389166084,245.0,0.301029996,2.0,6.752029231,10000.0,1.0,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,226.0,52.0,40.5,-7.2,5.99273862,-0.39829863,0.037337328,-2.424394295,625.0,-3.9355420107730814
0.299,0.000556,1,2.155,1.242,0.5012,4.6,46.0,2,6.0,-1.301029996,0.204119983,0.05,1.6,0.0,1.0,0.0,1.0,3.850493072,10000.0,1.0,155.197,12.62077651,13.21376393,6.36162037,4.132684889,1.67e-07,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.376667636,26.17934196,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432764,10.0,-3.2549252084179425
0.28,0.000476,1,2.155,1.242,0.5012,5.7,46.0,2,6.0,-1.301029996,0.204119983,0.05,1.6,0.0,1.0,0.0,1.0,3.850493072,10000.0,1.0,155.197,12.62077651,13.21376393,6.36162037,4.132684889,1.67e-07,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.376667636,26.17934196,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432764,10.0,-3.322393047279507
0.408,0.000357,1,2.155,1.242,0.5012,6.5,46.0,2,6.0,-1.301029996,0.204119983,0.05,1.6,0.0,1.0,0.0,1.0,3.850493072,10000.0,1.0,155.197,12.62077651,13.21376393,6.36162037,4.132684889,1.67e-07,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.376667636,26.17934196,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432764,10.0,-3.447331783887807
0.198,6.78e-05,1,2.28,1.35,0.6,4.0,35.0,3,7.0,-1.0,0.176091259,0.1,1.5,-1.0,0.1,-0.710181494,0.285,2.43874007,192.12,0.2,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,226.0,52.0,40.5,-1.7,5.99273862,-0.39829863,0.037337328,-2.178395123,0.0,-4.168770306132937
0.38,0.000241,1,2.28,1.35,0.6,4.0,35.0,3,7.0,-1.602059991,-0.124938737,0.025,0.75,0.176091259,1.5,-0.789769496,0.305,2.43874007,192.12,0.2,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,0.0,40.5,52.0,-1.7,6.0,-0.254557431,-0.254557431,-2.178395123,0.0,-3.617982957425132
0.1098,5.82e-05,1,2.2,0.73,0.83,4.5,25.0,2,6.0,-1.301029996,-0.15490196,0.05,0.7,1.0,10.0,2.301029996,200.0,3.860819956,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-4.235077015350112
