activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
1,2.28,1.35,1.2,5.0,30.0,3,7.0,-3.0,1.301029996,0.001,20.0,-0.301029996,-0.301029996,0.5,1.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.7406450726919656
1,2.202,0.765,0.975,4.0,25.0,3,7.0,0.301029996,1.51851394,2.0,33.0,0.079181246,-2.0,0.01,4.763132895,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,0.0,40.5,52.0,59.55765734,6.0,-0.254557431,-0.254557431,-2.133673375,0.0,-3.853871964321762
1,2.75,1.32,0.008,7.4,37.0,3,7.0,-3.0,0.477121255,0.001,3.0,-2.0,-0.455931956,0.35,4.806179974,14400.0,1.0,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,226.0,52.0,40.5,-7.2,5.99273862,-0.39829863,0.037337328,-2.424394295,625.0,-3.903089986991944
1,2.71,1.083,-0.179,3.5,37.0,3,7.0,-3.0,1.380211242,0.001,24.0,0.176091259,-3.301029996,0.0005,3.765817515,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,0.0,40.5,52.0,6.5,6.0,-0.254557431,-0.254557431,-1.987595192,0.0,0.693726948923647
1,2.54,1.51,1.69,3.0,40.0,3,5.6,-3.0,-0.22184875,0.001,0.6,2.602059991,-2.0,0.01,4.632204133,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,226.0,52.0,40.5,21.6,5.99273862,-0.39829863,0.037337328,-2.205048427,177.0,-4.205511953340831
1,2.8828,1.1208,-0.215,5.0,25.0,3,7.0,-1.698970004,-0.698970004,0.02,0.2,1.301029996,-1.522878745,0.03,8.334453751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.958212681028248
2,2.39,0.984,0.6346,7.4,50.0,3,7.0,-2.0,0.041392685,0.01,1.1,0.0,-0.395773947,0.402,2.149588568,29000.0,0.2,667.723,25.46241976,40.5294156,7.986903949,26.63288792,-5.9e-07,0.0,-2.738425926,11.09986462,-2.738425926,12.96557803,-1.0,17.44860889,12.77889057,62.0,52.0,47.4,63.3,5.394814815,-0.397062581,0.054727625,-2.230983667,0.0,-4.978810700930062
1,1.855,1.375,-0.365,4.0,35.0,3,0.0,-3.0,0.0,0.001,1.0,-0.096910013,-2.455931956,0.0035,3.321629909,45.64,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,0.0,-3.87942606879415
1,2.2178,0.9232,1.2,4.0,25.0,3,7.0,-1.0,0.77815125,0.1,6.0,-0.301029996,-2.15490196,0.007,4.027268042,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,0.0,40.5,52.0,59.55762695,6.0,-0.254557431,-0.254557431,-2.133673375,0.0,-4.045757490560675
1,2.346,1.041,-0.005,4.0,25.0,3,4.6,-3.0,0.698970004,0.001,5.0,-0.602059991,-1.301029996,0.05,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.9913998282380825
1,2.81,1.063,0.016,4.0,35.0,3,3.0,-0.124938737,0.903089987,0.75,8.0,0.51851394,-2.431798276,0.0037,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,62.0,52.0,40.5,21.6,5.394814815,-0.397062581,0.054727625,-2.205048427,177.0,-4.085656842880559
1,2.44,1.397,-0.024,4.0,20.0,2,6.0,-1.0,1.301029996,0.1,20.0,-1.0,-1.698970004,0.02,5.602059991,12.414,1.0,67.091,12.13273414,0.0,0.0,0.930799196,3.125,1.875,1.875,0.0,0.0,12.39368714,-0.367636713,0.0,24.52642128,0.0,40.5,52.0,0.7,6.0,-0.254557431,-0.254557431,-1.485848306,22.0,-3.821023052706831
1,2.44,1.397,-0.024,4.0,25.0,3,6.0,0.0,1.0,1.0,10.0,1.0,-1.48148606,0.033,7.773193821,121.16,1.0,121.161,0.0,0.0,0.0,2.872924705,3.343417059,0.189814815,-1.00462963,0.0,4.939814815,5.752853607,-0.480063884,0.0,0.0,226.0,52.0,40.5,-2.5,5.99273862,-0.39829863,0.037337328,-1.960760993,75.0,-3.85078088734462
1,2.724,1.07,-0.119,4.0,25.0,3,7.0,1.556302501,2.831229694,36.0,678.0,2.245512668,0.221848758,1.6666667,4.879760868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.037157318798758
1,2.5668,1.2606,0.838,3.5,25.0,3,7.0,-2.0,0.0,0.01,1.0,2.84509804,-1.080921908,0.083,6.0,30000.0,0.2,302.122,0.0,19.18306922,2.0,14.27496569,-1.64e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,13.21376393,0.0,226.0,52.0,40.5,153.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-1.2304749798289494
2,2.54,1.51,1.69,5.84,34.0,3,7.0,0.698970004,1.397940009,5.0,25.0,0.0,-1.320411998,0.2258,3.341830057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,110.0,40.5,0.0,9.119537037,-0.393566516,0.183570329,0.0,0.0,-3.167491087293764
1,2.24,1.285,0.17,4.0,34.4,1,6.0,-1.301029996,-0.301029996,0.05,0.5,2.544068044,-1.397940009,0.04,8.447158031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.11690664142431
1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-1.301029996,0.243038049,0.05,1.75,0.679588002,-1.0,0.1,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.87942606879415
1,2.827,1.086,-0.096,5.0,30.0,3,2.0,-1.301029996,-0.397940009,0.05,0.4,0.903089987,-1.522878745,0.03,7.193820026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.58838029403677
2,2.0274,0.8266,0.78,4.0,25.0,3,7.0,-1.522878745,-0.782516056,0.03,0.165,0.0,-0.698970004,0.2,1.73935079,154.25,1.0,154.256,0.0,12.20793278,0.0,4.494241633,3.292478156,0.279490741,-0.739969136,0.0,0.0,11.50570721,-0.389545831,0.0,0.0,226.0,52.0,45.78,-1.4,5.99273862,-0.39829863,0.037337328,-2.110157757,52.0,-4.552841968657781
1,2.24,1.285,0.17,6.47,45.0,3,6.0,-1.0,-0.455931956,0.1,0.35,-1.0,-1.205887206,0.153734,2.69019608,70000.0,0.2,206.198,17.69618563,4.895483476,3.495202192,4.928101476,1.44e-06,0.0,-4.31210034,6.076020107,0.78,0.0,-0.744035767,5.563451492,36.40785545,226.0,52.0,40.5,65.6,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.614930223668065
1,2.64,1.379,-0.4274,3.0,37.0,2,5.2,-1.0,0.079181246,0.1,1.2,-1.301029996,-1.853871964,0.014,6.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.22548303427145
1,2.2654,1.2468,1.125,4.0,28.6,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,-1.384163751,0.076,2.312556035,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.5578022,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-2.886056647693163
2,2.618,1.2196,0.2746,3.5,25.0,1,5.0,-2.0,-1.15490196,0.01,0.07,0.0,-1.0,0.1,4.602059991,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,64.4,0.0,5.99273862,-0.39829863,0.037337328,-2.230981606,0.0,-4.1904402853647325
1,2.181,1.236,1.024,4.0,25.0,3,7.0,-2.301029996,-1.0,0.005,0.1,1.698970004,-2.573488739,0.00267,6.237543738,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.6675615400843946
2,2.662,1.09,-0.27,9.0,25.0,3,7.0,-2.602059991,-1.0,0.0025,0.1,0.0,-1.301029996,0.05,5.62518379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,70.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.612610173661271
1,2.75,1.32,0.22,3.6,37.0,3,7.0,1.0,2.0,10.0,100.0,1.204119983,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,-1.4,6.0,-0.254557431,-0.254557431,-1.699066797,0.0,1.9339931638312424
1,2.774,1.059,0.163,5.0,40.0,3,7.0,-2.0,-1.0,0.01,0.1,1.397940009,-0.522878745,0.3,3.0,812.414,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.196952789508871
1,2.54,1.51,1.69,3.6,37.0,3,6.6,-3.0,-0.045757491,0.001,0.9,3.0,-2.0,0.01,3.341830057,192.12,0.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.560667306169737
2,2.2,0.73,0.83,7.4,50.0,3,7.0,-2.0,0.041392685,0.01,1.1,0.0,-1.795880017,0.016,2.149588568,29000.0,0.2,667.723,25.46241976,40.5294156,7.986903949,26.63288792,-5.9e-07,0.0,-2.738425926,11.09986462,-2.738425926,12.96557803,-1.0,17.44860889,12.77889057,62.0,52.0,47.4,63.3,5.394814815,-0.397062581,0.054727625,-2.230983667,0.0,-4.818156412055227
4,2.701,1.21,0.4932,5.0,30.0,3,7.0,-3.0,-1.0,0.001,0.1,0.0,-1.522878745,0.03,6.438384107,63.01,0.0,63.012,0.0,0.0,0.0,0.654545455,2.803039488,1.5,-1.5,0.0,0.0,0.0,-0.327752025,0.0,10.11431827,226.0,52.0,47.4,-1.033953301,9.035908919,-0.504259893,0.157163017,-1.556407554,0.0,-4.101274818410507
1,2.2654,1.2468,1.125,4.0,28.6,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,-1.384163751,0.076,3.341830057,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55780335,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.1426675035687315
1,2.54,1.51,1.69,4.0,37.0,3,7.0,-1.301029996,0.301029996,0.05,2.0,3.0,-0.958607315,0.11,3.554074292,192.12,1.0,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,211.0,-4.015472686656207
1,2.242,1.306,1.132,4.0,25.0,1,7.0,-1.0,1.176091259,0.1,15.0,-0.823908741,-2.397940009,0.004,2.505149978,1124.0,0.2,1123.507,6.420821623,264.2752786,22.74794142,75.16,3.075173654,0.020210492,0.020210492,0.0,0.0,6.606881965,-0.393980325,13.02770359,0.0,0.0,40.5,52.0,4.5,6.0,-0.254557431,-0.254557431,-2.091221157,0.0,-4.177831920631983
1,2.068,1.013,0.332,5.0,25.0,3,5.0,-3.0,0.255272505,0.001,1.8,-0.602059991,-2.443697499,0.0036,4.806179974,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,52.0,141.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.582030357785263
1,2.771,1.299,0.2534,5.0,40.0,3,7.0,-1.0,0.0,0.1,1.0,0.698970004,-1.698970004,0.02,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.795880017344075
1,2.242,1.306,1.132,4.0,25.0,1,7.0,-1.301029996,0.0,0.05,1.0,1.544068044,-2.397940009,0.004,2.505149978,1124.0,0.2,1123.507,6.420821623,264.2752786,22.74794142,75.16,3.075173654,0.020210492,0.020210492,0.0,0.0,6.606881965,-0.393980325,13.02770359,0.0,226.0,52.0,40.5,4.5,5.99273862,-0.39829863,0.037337328,-2.091221157,0.0,-3.0604807473813813
1,2.207,0.834,0.825,4.0,55.0,3,7.0,-1.602059991,-0.22184875,0.025,0.6,3.301029996,-1.123957752,0.114,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.5576686,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-2.920818753952376
1,2.75,1.32,-0.1008,3.5,40.0,3,7.0,-0.301029996,0.602059991,0.5,4.0,2.0,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0.0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0.0,0.0,13.08951281,-0.308129092,13.08951281,0.0,0.0,40.5,52.0,0.3,6.0,-0.254557431,-0.254557431,-2.129057437,0.0,-4.079354998593212
1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.001,30.0,0.0,-1.48148606,0.033,7.773193821,121.16,1.0,121.161,0.0,0.0,0.0,2.872924705,3.343417059,0.189814815,-1.00462963,0.0,4.939814815,5.752853607,-0.480063884,0.0,0.0,0.0,40.5,52.0,-2.5,6.0,-0.254557431,-0.254557431,-1.960760993,75.0,-3.8181564120552274
1,2.28,1.35,1.2,4.0,25.0,3,7.0,-1.301029996,-0.301029996,0.05,0.5,0.698970004,-2.15490196,0.007,4.027268042,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55762739,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.9208187539523753
1,2.667,1.177,-0.29,3.8,25.0,3,7.0,0.301029996,1.799340549,2.0,63.0,0.0,-0.522878745,0.3,3.691346764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.033389013318065
2,2.361,1.497,0.5658,4.4,40.0,3,7.0,-3.0,-0.769551079,0.001,0.17,0.0,-2.251811973,0.0056,3.391001305,207.194,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,6.5,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.710411047457404
2,2.667,1.177,-0.29,4.5,37.0,3,7.0,-1.0,0.301029996,0.1,2.0,0.0,1.146128036,14.0,1.73935079,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.998266287191
1,2.81,1.063,0.016,4.0,25.0,2,4.0,-1.0,1.0,0.1,10.0,-0.22184875,-1.698970004,0.02,3.875061263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.4685210829577446
1,2.8596,1.1754,-0.29,3.5,40.0,3,7.0,-0.301029996,0.602059991,0.5,4.0,2.0,-0.779255588,0.1662434,8.398021648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.903089986991944
1,2.068,1.013,0.332,5.0,25.0,3,5.0,-2.0,-0.301029996,0.01,0.5,1.698970004,-2.443697499,0.0036,4.806179974,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,226.0,52.0,40.5,141.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.818156412055227
1,2.24,1.285,0.17,7.0,37.0,3,6.0,-3.0,-0.301029996,0.001,0.5,2.522444234,-2.173925197,0.0067,3.903089987,133.1,0.2,133.103,0.0,6.420821623,0.0,3.032306527,3.632432152,0.532407407,-1.294074074,0.0,4.837037037,0.0,-0.481175383,0.0,0.0,226.0,52.0,40.5,-2.8,5.99273862,-0.39829863,0.037337328,-1.985359867,133.0,-3.480172006224281
1,2.7432,1.0962,0.1138,4.0,45.0,3,7.0,-1.0,0.079181246,0.1,1.2,-1.0,-2.0,0.01,6.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-2.849857838151441
2,2.667,1.177,-0.29,5.0,37.0,3,7.0,-0.22184875,0.176091259,0.6,1.5,0.0,-1.028754368,0.65804868,2.096910013,18000.0,1.0,72.063,0.0,0.0,2.960648148,1.52152648,3.204805418,0.833333333,-0.981481481,0.0,0.0,6.076020107,-0.478089149,6.076020107,12.65495579,226.0,52.0,40.5,0.3,5.99273862,-0.39829863,0.037337328,-1.63999937,55.0,-3.4436974992327127
1,2.923,1.094,-0.071,7.4,25.0,3,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,-1.698970004,0.02,7.431363764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-1.9985547735542075
1,2.7312,1.1476,0.0519,5.3,25.0,3,6.0,-0.844967771,0.397940009,0.1429,2.5,2.301029996,-1.22184875,0.06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.4559319556497243
1,2.757,1.071,-0.05,4.0,37.0,3,7.0,-0.301029996,1.397940009,0.5,25.0,2.0,-4.581698709,2.62e-05,4.519515097,282.47,0.2,282.468,32.10410811,0.0,2.25882859,16.26491488,3.066157801,0.331506779,-0.664233856,0.0,0.0,6.420821623,-0.48123039,12.84164325,12.15204021,0.0,40.5,52.0,6.5,6.0,-0.254557431,-0.254557431,-1.987595192,0.0,-0.0360705779734415
1,2.199,1.2616,0.944,7.4,25.0,3,4.0,-2.0,-0.522878745,0.01,0.3,0.079181246,0.653212514,4.5,6.0,170.21,1.0,230.264,13.8474744,13.59242839,5.236944444,9.69539325,0.0,0.833333333,-1.083333333,0.0,0.0,12.89304249,-0.550477028,20.39223081,18.72100722,0.0,40.5,52.0,102.9353305,6.0,-0.254557431,-0.254557431,-1.806047927,98.0,-4.070581074285707
1,2.992,1.117,-0.09,3.0,40.0,3,2.0,-0.698970004,1.0,0.2,10.0,-0.721246399,-1.420216403,0.038,10.60205999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.661543506395395
2,2.28,1.35,1.2,4.0,25.0,3,7.0,-3.0,-1.0,0.001,0.1,0.0,-0.15490196,0.7,2.53529412,192.12,1.0,192.123,0.0,12.84164325,0.0,3.853986625,4.619312135,1.144212963,-2.738425926,0.0,-2.738425926,0.0,-0.481138775,0.0,0.0,226.0,52.0,40.5,-1.7,5.99273862,-0.39829863,0.037337328,-2.178395123,227.0,-2.154901959985743
1,2.2,1.3,0.45,4.0,22.0,3,7.0,-2.0,-0.22184875,0.01,0.6,0.301029996,-0.777631136,0.222,1.840055884,55000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,120.0,-3.872895201635192
1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-0.698970004,0.204119983,0.2,1.6,-0.698970004,-1.397940009,0.04,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,53.0,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,-3.875821944525325
2,2.499,1.205,-0.322,4.0,15.0,3,4.0,-2.0,-1.259637311,0.01,0.055,0.0,-1.647817482,0.0225,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.680685695909488
1,2.6722,1.2988,0.619,4.0,40.0,2,5.8,-1.0,1.079181246,0.1,12.0,-0.096910013,-1.568636236,0.027,5.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.440093374963888
1,2.188,1.35,0.5322,4.0,33.4,1,7.0,-1.301029996,-0.301029996,0.05,0.5,1.397940009,-2.301029996,0.005,2.003460532,364.45,0.2,914.425,83.59461588,27.68777235,9.025129694,60.439361,-3.89e-07,0.0,-0.664233856,0.0,5.473640837,6.420821623,-1.0,23.86943051,24.30408043,226.0,52.0,40.5,89.11107793,5.99273862,-0.39829863,0.037337328,-2.230983693,0.0,-3.5509846836522136
1,2.837,1.08,-0.397,6.0,29.0,1,2.0,0.301029996,1.698970004,2.0,50.0,0.698970004,-1.0,0.1,3.740362689,58000.0,0.2,369.213,12.62077651,5.969305288,4.36162037,15.80531487,-1.59e-07,0.0,-2.974537037,11.09986462,-2.974537037,37.74583185,-0.550041816,12.96557803,12.77889057,0.0,40.5,52.0,59.63076814,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.177831920631983
1,2.52,1.0754,0.039,4.0,50.0,3,6.4,-3.0,-0.096910013,0.001,0.8,1.301029996,0.0,1.0,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.560667306169737
1,2.5448,1.3148,-0.07,3.5,40.0,3,4.6,-1.301029996,0.0,0.05,1.0,-1.0,-1.920818754,0.012,6.496116357,72.498,1.0,82.106,6.9237372,0.0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0.0,12.39368714,-0.348825792,5.824404498,18.21809164,0.0,40.5,52.0,0.2,6.0,-0.254557431,-0.254557431,-1.682965305,44.0,-4.536107011014093
2,2.2,1.04,0.7226,4.0,31.0,3,7.0,-3.0,0.301029996,0.001,2.0,0.0,-0.967034293,6.05728,3.438384107,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,42.8,59.55755303,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.102372908709558
1,2.939,1.143,-0.254,4.0,25.0,2,4.0,-3.0,-1.795880017,0.001,0.016,0.113943352,0.698970004,5.0,6.556302501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.571865205971212
1,2.868,1.288,-0.0938,4.5,30.0,3,2.0,-1.045757491,-0.698970004,0.09,0.2,-0.22184875,-0.301029996,0.5,5.323194853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.52432881167557
